#Query,DatabaseMatch,PrimaryCity,SecondaryCity,PredictedSubtype,Correctness
B.N.N.NAM.US.9086.2019.OM209505,B.ZA.1985.R84.8710.FJ647145,N,N,B,correct
B.N.N.NAM.US.9073.2019.OM209504,B.ZA.1985.R84.8710.FJ647145,N,N,B,correct
B.N.N.NAM.US.9071.2019.OM209503,B.ZA.1985.R84.8710.FJ647145,N,N,B,correct
B.N.N.NAM.US.9098.2019.OM209502,B.ZA.1985.R84.8710.FJ647145,N,N,B,correct
B.N.N.NAM.US.9067.2019.OM209501,B.ZA.1985.R84.8710.FJ647145,N,N,B,correct
B.N.N.NAM.US.9182.2019.OM209500,B.ZA.1985.R84.8710.FJ647145,N,N,B,correct
B.N.N.NAM.US.9036.2019.OM209499,B.ZA.1985.R84.8710.FJ647145,N,N,B,correct
B.N.N.NAM.US.9093.2019.OM209498,B.ZA.1985.R84.8710.FJ647145,N,N,B,correct
B.N.N.NAM.US.9120.2019.OM209497,B.ZA.1985.R84.8710.FJ647145,N,N,B,correct
B.N.N.NAM.US.9057.2019.OM209496,B.ZA.1985.R84.8710.FJ647145,N,N,B,correct
B.N.N.NAM.US.9048.2019.OM209495,B.ZA.1985.R84.8710.FJ647145,N,N,B,correct
B.N.N.NAM.US.9059.2019.OM209494,B.ZA.1985.R84.8710.FJ647145,N,N,B,correct
B.N.N.NAM.US.9036.2019.OM209493,B.ZA.1985.R84.8710.FJ647145,N,N,B,correct
B.N.N.NAM.US.9061.2019.OM209492,B.ZA.1985.R84.8710.FJ647145,N,N,B,correct
B.N.N.NAM.US.9032.2019.OM209491,B.ZA.1985.R84.8710.FJ647145,N,N,B,correct
B.N.N.NAM.US.9047.2019.OM209490,B.ZA.1985.R84.8710.FJ647145,N,N,B,correct
B.N.N.NAM.US.9054.2019.OM209489,B.ZA.1985.R84.8710.FJ647145,N,N,B,correct
B.N.N.NAM.US.9058.2019.OM209488,B.ZA.1985.R84.8710.FJ647145,N,N,B,correct
B.N.N.NAM.US.9080.2019.OM209487,B.ZA.1985.R84.8710.FJ647145,N,N,B,correct
B.N.N.NAM.US.9058.2019.OM209486,B.ZA.1985.R84.8710.FJ647145,N,N,B,correct
B.N.N.NAM.US.9064.2019.OM209485,B.ZA.1985.R84.8710.FJ647145,N,N,B,correct
B.N.N.NAM.US.9060.2019.OM209484,B.ZA.1985.R84.8710.FJ647145,N,N,B,correct
B.N.N.NAM.US.9050.2019.OM209483,B.ZA.1985.R84.8710.FJ647145,N,N,B,correct
B.N.N.NAM.US.8861.2019.OM209482,B.ZA.1985.R84.8710.FJ647145,N,N,B,correct
B.N.N.NAM.US.8871.2019.OM209481,B.ZA.1985.R84.8710.FJ647145,N,N,B,correct
B.N.N.NAM.US.8873.2019.OM209480,B.ZA.1985.R84.8710.FJ647145,N,N,B,correct
B.N.N.NAM.US.8975.2019.OM209479,B.ZA.1985.R84.8710.FJ647145,N,N,B,correct
B.N.N.NAM.US.8882.2019.OM209478,B.ZA.1985.R84.8710.FJ647145,N,N,B,correct
B.N.N.NAM.US.8881.2019.OM209477,B.ZA.1985.R84.8710.FJ647145,N,N,B,correct
B.N.N.NAM.US.8873.2019.OM209476,B.ZA.1985.R84.8710.FJ647145,N,N,B,correct
B.N.N.NAM.US.8958.2019.OM209475,B.ZA.1985.R84.8710.FJ647145,N,N,B,correct
B.N.N.NAM.US.8874.2019.OM209474,B.ZA.1985.R84.8710.FJ647145,N,N,B,correct
B.N.N.NAM.US.8876.2019.OM209473,B.ZA.1985.R84.8710.FJ647145,N,N,B,correct
B.N.N.NAM.US.8951.2019.OM209472,B.ZA.1985.R84.8710.FJ647145,N,N,B,correct
B.N.N.NAM.US.8948.2019.OM209471,B.ZA.1985.R84.8710.FJ647145,N,N,B,correct
B.N.N.NAM.US.8846.2019.OM209470,B.ZA.1985.R84.8710.FJ647145,N,N,B,correct
B.N.N.NAM.US.8872.2019.OM209469,B.ZA.1985.R84.8710.FJ647145,N,N,B,correct
B.N.N.NAM.US.8876.2019.OM209468,B.ZA.1985.R84.8710.FJ647145,N,N,B,correct
B.N.N.NAM.US.8863.2019.OM209467,B.ZA.1985.R84.8710.FJ647145,N,N,B,correct
B.N.N.NAM.US.8879.2019.OM209466,B.ZA.1985.R84.8710.FJ647145,N,N,B,correct
B.N.N.NAM.US.8882.2019.OM209465,B.ZA.1985.R84.8710.FJ647145,N,N,B,correct
B.N.N.NAM.US.8880.2019.OM209464,B.ZA.1985.R84.8710.FJ647145,N,N,B,correct
B.N.N.NAM.US.8944.2019.OM209463,B.ZA.1985.R84.8710.FJ647145,N,N,B,correct
B.N.N.NAM.US.8880.2019.OM209462,B.ZA.1985.R84.8710.FJ647145,N,N,B,correct
B.N.N.NAM.US.8969.2019.OM209461,B.ZA.1985.R84.8710.FJ647145,N,N,B,correct
B.N.N.NAM.US.8882.2019.OM209460,B.ZA.1985.R84.8710.FJ647145,N,N,B,correct
B.N.N.NAM.US.8891.2019.OM209459,B.ZA.1985.R84.8710.FJ647145,N,N,B,correct
B.N.N.NAM.US.8880.2019.OM209458,B.ZA.1985.R84.8710.FJ647145,N,N,B,correct
B.N.N.NAM.US.8896.2019.OM209457,B.ZA.1985.R84.8710.FJ647145,N,N,B,correct
B.N.N.NAM.US.8909.2019.OM209456,B.ZA.1985.R84.8710.FJ647145,N,N,B,correct
B.N.N.NAM.US.8901.2019.OM209455,B.ZA.1985.R84.8710.FJ647145,N,N,B,correct
B.N.N.NAM.US.8894.2019.OM209454,B.ZA.1985.R84.8710.FJ647145,N,N,B,correct
B.N.N.NAM.US.8895.2019.OM209453,B.ZA.1985.R84.8710.FJ647145,N,N,B,correct
B.N.N.NAM.US.8884.2019.OM209452,B.ZA.1985.R84.8710.FJ647145,N,N,B,correct
B.N.N.NAM.US.8889.2019.OM209451,B.ZA.1985.R84.8710.FJ647145,N,N,B,correct
B.N.N.NAM.US.8891.2019.OM209450,B.ZA.1985.R84.8710.FJ647145,N,N,B,correct
B.N.N.NAM.US.8879.2019.OM209449,B.ZA.1985.R84.8710.FJ647145,N,N,B,correct
B.N.N.NAM.US.8901.2019.OM209448,B.ZA.1985.R84.8710.FJ647145,N,N,B,correct
B.N.N.NAM.US.8889.2019.OM209447,B.ZA.1985.R84.8710.FJ647145,N,N,B,correct
B.N.N.NAM.US.8900.2019.OM209446,B.ZA.1985.R84.8710.FJ647145,N,N,B,correct
B.N.N.NAM.US.8896.2019.OM209445,B.ZA.1985.R84.8710.FJ647145,N,N,B,correct
B.N.N.NAM.US.8901.2019.OM209444,B.ZA.1985.R84.8710.FJ647145,N,N,B,correct
B.N.N.NAM.US.8903.2019.OM209443,B.ZA.1985.R84.8710.FJ647145,N,N,B,correct
B.N.N.NAM.US.8901.2019.OM209442,B.ZA.1985.R84.8710.FJ647145,N,N,B,correct
B.N.N.NAM.US.8802.2019.OM209441,B.ZA.1985.R84.8710.FJ647145,N,N,B,correct
B.N.N.NAM.US.8894.2019.OM209440,B.ZA.1985.R84.8710.FJ647145,N,N,B,correct
B.N.N.NAM.US.8889.2019.OM209439,B.ZA.1985.R84.8710.FJ647145,N,N,B,correct
B.N.N.NAM.US.8903.2019.OM209438,B.ZA.1985.R84.8710.FJ647145,N,N,B,correct
B.N.N.NAM.US.8841.2019.OM209437,B.ZA.1985.R84.8710.FJ647145,N,N,B,correct
B.N.N.NAM.US.8889.2019.OM209436,B.ZA.1985.R84.8710.FJ647145,N,N,B,correct
20_BG.N.N.NAM.US.9055.2019.OM209435,G.CD.1987.P406.9675.MH705155,N,N,20_BG,incorrect
20_BG.N.N.NAM.US.9056.2019.OM209434,G.CD.1987.P406.9675.MH705155,N,N,20_BG,incorrect
20_BG.N.N.NAM.US.9030.2019.OM209433,G.CD.1987.P406.9675.MH705155,N,N,20_BG,incorrect
20_BG.N.N.NAM.US.9069.2019.OM209432,G.CD.1987.P406.9675.MH705155,N,N,20_BG,incorrect
B.N.N.NAM.US.9124.2019.OM209431,B.GA.1988.OYI_397.9190.M26727,N,N,B,correct
B.N.N.NAM.US.9108.2019.OM209430,B.GA.1988.OYI_397.9190.M26727,N,N,B,correct
B.N.N.NAM.US.9112.2019.OM209429,B.GA.1988.OYI_397.9190.M26727,N,N,B,correct
B.N.N.NAM.US.9109.2019.OM209428,B.GA.1988.OYI_397.9190.M26727,N,N,B,correct
B.N.N.NAM.US.9035.2019.OM209427,B.ZA.1985.R84.8710.FJ647145,N,N,B,correct
B.N.N.NAM.US.9029.2019.OM209426,B.ZA.1985.R84.8710.FJ647145,N,N,B,correct
B.N.N.NAM.US.9129.2019.OM209425,B.ZA.1985.R84.8710.FJ647145,N,N,B,correct
B.N.N.NAM.US.9027.2019.OM209424,B.ZA.1985.R84.8710.FJ647145,N,N,B,correct
B.N.N.NAM.US.9034.2019.OM209423,B.ZA.1985.R84.8710.FJ647145,N,N,B,correct
B.N.N.NAM.US.9037.2019.OM209422,B.ZA.1985.R84.8710.FJ647145,N,N,B,correct
B.N.N.NAM.US.9037.2019.OM209421,B.ZA.1985.R84.8710.FJ647145,N,N,B,correct
B.N.N.NAM.US.9041.2019.OM209420,B.ZA.1985.R84.8710.FJ647145,N,N,B,correct
B.N.N.NAM.US.9039.2019.OM209419,B.ZA.1985.R84.8710.FJ647145,N,N,B,correct
B.N.N.NAM.US.9036.2019.OM209418,B.ZA.1985.R84.8710.FJ647145,N,N,B,correct
B.N.N.NAM.US.9035.2019.OM209417,B.ZA.1985.R84.8710.FJ647145,N,N,B,correct
B.N.N.NAM.US.9028.2019.OM209416,B.ZA.1985.R84.8710.FJ647145,N,N,B,correct
B.N.N.NAM.US.9040.2019.OM209415,B.ZA.1985.R84.8710.FJ647145,N,N,B,correct
B.N.N.NAM.US.9056.2019.OM209414,B.ZA.1985.R84.8710.FJ647145,N,N,B,correct
B.N.N.NAM.US.9036.2019.OM209413,B.ZA.1985.R84.8710.FJ647145,N,N,B,correct
B.N.N.NAM.US.9025.2019.OM209412,B.ZA.1985.R84.8710.FJ647145,N,N,B,correct
B.N.N.NAM.US.9032.2019.OM209411,B.ZA.1985.R84.8710.FJ647145,N,N,B,correct
B.N.N.NAM.US.9032.2019.OM209410,B.ZA.1985.R84.8710.FJ647145,N,N,B,correct
B.N.N.NAM.US.9037.2019.OM209409,B.ZA.1985.R84.8710.FJ647145,N,N,B,correct
B.N.N.NAM.US.9050.2019.OM209408,B.ZA.1985.R84.8710.FJ647145,N,N,B,correct
B.N.N.NAM.US.9028.2019.OM209407,B.ZA.1985.R84.8710.FJ647145,N,N,B,correct
B.N.N.NAM.US.9039.2019.OM209406,B.ZA.1985.R84.8710.FJ647145,N,N,B,correct
B.N.N.NAM.US.9075.2019.OM209405,B.ZA.1985.R84.8710.FJ647145,N,N,B,correct
B.N.N.NAM.US.9026.2019.OM209404,B.ZA.1985.R84.8710.FJ647145,N,N,B,correct
B.N.N.NAM.US.9027.2019.OM209403,B.ZA.1985.R84.8710.FJ647145,N,N,B,correct
B.N.N.NAM.US.9036.2019.OM209402,B.ZA.1985.R84.8710.FJ647145,N,N,B,correct
B.N.N.NAM.US.9034.2019.OM209401,B.ZA.1985.R84.8710.FJ647145,N,N,B,correct
B.N.N.NAM.US.9034.2019.OM209400,B.ZA.1985.R84.8710.FJ647145,N,N,B,correct
B.N.N.NAM.US.9042.2019.OM209399,B.ZA.1985.R84.8710.FJ647145,N,N,B,correct
B.N.N.NAM.US.9023.2019.OM209398,B.ZA.1985.R84.8710.FJ647145,N,N,B,correct
B.N.N.NAM.US.9042.2019.OM209397,B.ZA.1985.R84.8710.FJ647145,N,N,B,correct
B.N.N.NAM.US.9022.2019.OM209396,B.ZA.1985.R84.8710.FJ647145,N,N,B,correct
B.N.N.NAM.US.9031.2019.OM209395,B.ZA.1985.R84.8710.FJ647145,N,N,B,correct
B.N.N.NAM.US.9028.2019.OM209394,B.ZA.1985.R84.8710.FJ647145,N,N,B,correct
B.N.N.NAM.US.9034.2019.OM209393,B.ZA.1985.R84.8710.FJ647145,N,N,B,correct
B.N.N.NAM.US.9037.2019.OM209392,B.ZA.1985.R84.8710.FJ647145,N,N,B,correct
B.N.N.NAM.US.9034.2019.OM209391,B.ZA.1985.R84.8710.FJ647145,N,N,B,correct
B.N.N.NAM.US.9037.2019.OM209390,B.ZA.1985.R84.8710.FJ647145,N,N,B,correct
B.N.N.NAM.US.9034.2019.OM209389,B.ZA.1985.R84.8710.FJ647145,N,N,B,correct
B.N.N.NAM.US.9022.2019.OM209388,B.ZA.1985.R84.8710.FJ647145,N,N,B,correct
B.N.N.NAM.US.9032.2019.OM209387,B.ZA.1985.R84.8710.FJ647145,N,N,B,correct
B.N.N.NAM.US.9034.2019.OM209386,B.ZA.1985.R84.8710.FJ647145,N,N,B,correct
B.N.N.NAM.US.9051.2019.OM209385,B.ZA.1985.R84.8710.FJ647145,N,N,B,correct
B.N.N.NAM.US.9034.2019.OM209384,B.ZA.1985.R84.8710.FJ647145,N,N,B,correct
B.N.N.NAM.US.9023.2019.OM209383,B.ZA.1985.R84.8710.FJ647145,N,N,B,correct
B.N.N.NAM.US.9054.2019.OM209382,B.ZA.1985.R84.8710.FJ647145,N,N,B,correct
B.N.N.NAM.US.9032.2019.OM209381,B.ZA.1985.R84.8710.FJ647145,N,N,B,correct
B.N.N.NAM.US.9038.2019.OM209380,B.ZA.1985.R84.8710.FJ647145,N,N,B,correct
B.N.N.NAM.US.9054.2019.OM209379,B.ZA.1985.R84.8710.FJ647145,N,N,B,correct
B.N.N.NAM.US.9035.2019.OM209378,B.ZA.1985.R84.8710.FJ647145,N,N,B,correct
B.N.N.NAM.US.9034.2019.OM209377,B.ZA.1985.R84.8710.FJ647145,N,N,B,correct
B.N.N.NAM.US.9034.2019.OM209376,B.ZA.1985.R84.8710.FJ647145,N,N,B,correct
B.N.N.NAM.US.9036.2019.OM209375,B.ZA.1985.R84.8710.FJ647145,N,N,B,correct
B.N.N.NAM.US.9026.2019.OM209374,B.ZA.1985.R84.8710.FJ647145,N,N,B,correct
B.N.N.NAM.US.9027.2019.OM209373,B.ZA.1985.R84.8710.FJ647145,N,N,B,correct
B.N.N.NAM.US.9083.2019.OM209372,B.ZA.1985.R84.8710.FJ647145,N,N,B,correct
B.N.N.NAM.US.9023.2019.OM209371,B.ZA.1985.R84.8710.FJ647145,N,N,B,correct
B.N.N.NAM.US.9033.2019.OM209370,B.ZA.1985.R84.8710.FJ647145,N,N,B,correct
B.N.N.NAM.US.9034.2019.OM209369,B.ZA.1985.R84.8710.FJ647145,N,N,B,correct
B.N.N.NAM.US.9031.2019.OM209368,B.ZA.1985.R84.8710.FJ647145,N,N,B,correct
B.N.N.NAM.US.9046.2019.OM209367,B.ZA.1985.R84.8710.FJ647145,N,N,B,correct
B.N.N.NAM.US.9034.2019.OM209366,B.ZA.1985.R84.8710.FJ647145,N,N,B,correct
B.N.N.NAM.US.9034.2019.OM209365,B.ZA.1985.R84.8710.FJ647145,N,N,B,correct
B.N.N.NAM.US.9114.2019.OM209364,B.ZA.1985.R84.8710.FJ647145,N,N,B,correct
B.N.N.NAM.US.9031.2019.OM209363,B.ZA.1985.R84.8710.FJ647145,N,N,B,correct
B.N.N.NAM.US.9034.2019.OM209362,B.ZA.1985.R84.8710.FJ647145,N,N,B,correct
B.N.N.NAM.US.9041.2019.OM209361,B.ZA.1985.R84.8710.FJ647145,N,N,B,correct
B.N.N.NAM.US.9025.2019.OM209360,B.ZA.1985.R84.8710.FJ647145,N,N,B,correct
B.N.N.NAM.US.9020.2019.OM209359,B.ZA.1985.R84.8710.FJ647145,N,N,B,correct
B.N.N.NAM.US.9052.2019.OM209358,B.ZA.1985.R84.8710.FJ647145,N,N,B,correct
B.N.N.NAM.US.9028.2019.OM209357,B.ZA.1985.R84.8710.FJ647145,N,N,B,correct
B.N.N.NAM.US.9031.2019.OM209356,B.ZA.1985.R84.8710.FJ647145,N,N,B,correct
B.N.N.NAM.US.9048.2019.OM209355,B.ZA.1985.R84.8710.FJ647145,N,N,B,correct
BF1.N.N.NAM.US.9023.2019.OM209340,B.ZA.1985.R84.8710.FJ647145,N,N,BF1,incorrect
BF1.N.N.NAM.US.8982.2019.OM209339,B.ZA.1985.R84.8710.FJ647145,N,N,BF1,incorrect
BF1.N.N.NAM.US.8956.2019.OM209338,B.ZA.1985.R84.8710.FJ647145,N,N,BF1,incorrect
BF1.N.N.NAM.US.8967.2019.OM209337,B.ZA.1985.R84.8710.FJ647145,N,N,BF1,incorrect
BF1.N.N.NAM.US.8963.2019.OM209336,B.ZA.1985.R84.8710.FJ647145,N,N,BF1,incorrect
BF1.N.N.NAM.US.8963.2019.OM209335,B.ZA.1985.R84.8710.FJ647145,N,N,BF1,incorrect
BF1.N.N.NAM.US.9039.2019.OM209334,B.ZA.1985.R84.8710.FJ647145,N,N,BF1,incorrect
BF1.N.N.NAM.US.8965.2019.OM209333,B.ZA.1985.R84.8710.FJ647145,N,N,BF1,incorrect
BF1.N.N.NAM.US.8953.2019.OM209332,B.ZA.1985.R84.8710.FJ647145,N,N,BF1,incorrect
BF1.N.N.NAM.US.9099.2019.OM209331,B.ZA.1985.R84.8710.FJ647145,N,N,BF1,incorrect
BF1.N.N.NAM.US.8974.2019.OM209330,B.ZA.1985.R84.8710.FJ647145,N,N,BF1,incorrect
BF1.N.N.NAM.US.8973.2019.OM209329,B.ZA.1985.R84.8710.FJ647145,N,N,BF1,incorrect
BF1.N.N.NAM.US.8965.2019.OM209328,B.ZA.1985.R84.8710.FJ647145,N,N,BF1,incorrect
BF1.N.N.NAM.US.8966.2019.OM209327,B.ZA.1985.R84.8710.FJ647145,N,N,BF1,incorrect
BF1.N.N.NAM.US.8957.2019.OM209326,B.ZA.1985.R84.8710.FJ647145,N,N,BF1,incorrect
BF1.N.N.NAM.US.8963.2019.OM209325,B.ZA.1985.R84.8710.FJ647145,N,N,BF1,incorrect
BF1.N.N.NAM.US.8966.2019.OM209324,B.ZA.1985.R84.8710.FJ647145,N,N,BF1,incorrect
BF1.N.N.NAM.US.8963.2019.OM209323,B.ZA.1985.R84.8710.FJ647145,N,N,BF1,incorrect
BF1.N.N.NAM.US.8963.2019.OM209322,B.ZA.1985.R84.8710.FJ647145,N,N,BF1,incorrect
BF1.N.N.NAM.US.8968.2019.OM209321,B.ZA.1985.R84.8710.FJ647145,N,N,BF1,incorrect
BF1.N.N.NAM.US.8965.2019.OM209320,B.ZA.1985.R84.8710.FJ647145,N,N,BF1,incorrect
BF1.N.N.NAM.US.8985.2019.OM209319,B.ZA.1985.R84.8710.FJ647145,N,N,BF1,incorrect
BF1.N.N.NAM.US.8970.2019.OM209318,B.ZA.1985.R84.8710.FJ647145,N,N,BF1,incorrect
BF1.N.N.NAM.US.8960.2019.OM209317,B.ZA.1985.R84.8710.FJ647145,N,N,BF1,incorrect
BF1.N.N.NAM.US.8978.2019.OM209316,B.ZA.1985.R84.8710.FJ647145,N,N,BF1,incorrect
BF1.N.N.NAM.US.8970.2019.OM209315,B.ZA.1985.R84.8710.FJ647145,N,N,BF1,incorrect
BF1.N.N.NAM.US.8963.2019.OM209314,B.ZA.1985.R84.8710.FJ647145,N,N,BF1,incorrect
BF1.N.N.NAM.US.8986.2019.OM209313,B.ZA.1985.R84.8710.FJ647145,N,N,BF1,incorrect
BF1.N.N.NAM.US.8957.2019.OM209312,B.ZA.1985.R84.8710.FJ647145,N,N,BF1,incorrect
BF1.N.N.NAM.US.8969.2019.OM209311,B.ZA.1985.R84.8710.FJ647145,N,N,BF1,incorrect
BF1.N.N.NAM.US.8974.2019.OM209310,B.ZA.1985.R84.8710.FJ647145,N,N,BF1,incorrect
BF1.N.N.NAM.US.8963.2019.OM209309,B.ZA.1985.R84.8710.FJ647145,N,N,BF1,incorrect
BF1.N.N.NAM.US.8964.2019.OM209308,B.ZA.1985.R84.8710.FJ647145,N,N,BF1,incorrect
BF1.N.N.NAM.US.8986.2019.OM209307,B.ZA.1985.R84.8710.FJ647145,N,N,BF1,incorrect
BF1.N.N.NAM.US.8772.2019.OM209306,B.ZA.1985.R84.8710.FJ647145,N,N,BF1,incorrect
BF1.N.N.NAM.US.8972.2019.OM209305,B.ZA.1985.R84.8710.FJ647145,N,N,BF1,incorrect
BF1.N.N.NAM.US.8965.2019.OM209304,B.ZA.1985.R84.8710.FJ647145,N,N,BF1,incorrect
BF1.N.N.NAM.US.8960.2019.OM209303,B.ZA.1985.R84.8710.FJ647145,N,N,BF1,incorrect
BF1.N.N.NAM.US.8939.2019.OM209302,B.ZA.1985.R84.8710.FJ647145,N,N,BF1,incorrect
BF1.N.N.NAM.US.8967.2019.OM209301,B.ZA.1985.R84.8710.FJ647145,N,N,BF1,incorrect
BF1.N.N.NAM.US.8970.2019.OM209300,B.ZA.1985.R84.8710.FJ647145,N,N,BF1,incorrect
B.N.N.NAM.US.8483.2019.OM209291,B.ZA.1985.R84.8710.FJ647145,N,N,B,correct
B.N.N.NAM.US.8942.2019.OM209274,B.ZA.1985.R84.8710.FJ647145,N,N,B,correct
B.N.N.NAM.US.8705.2019.OM209273,B.GA.1988.OYI_397.9190.M26727,N,N,B,correct
B.N.N.NAM.US.8940.2019.OM209244,B.GA.1988.OYI_397.9190.M26727,N,N,B,correct
B.N.N.NAM.US.9006.2019.OM209219,B.ZA.1985.R84.8710.FJ647145,N,N,B,correct
B.N.N.NAM.US.8993.2019.OM209217,B.ZA.1985.R84.8710.FJ647145,N,N,B,correct
B.N.N.NAM.US.9002.2019.OM209190,B.ZA.1985.R84.8710.FJ647145,N,N,B,correct
B.N.N.NAM.US.9002.2019.OM209178,B.ZA.1985.R84.8710.FJ647145,N,N,B,correct
B.N.N.NAM.US.9005.2019.OM209153,B.ZA.1985.R84.8710.FJ647145,N,N,B,correct
B.N.N.NAM.US.8935.2019.OM209134,B.ZA.1985.R84.8710.FJ647145,N,N,B,correct
B.N.N.NAM.US.9002.2019.OM209107,B.ZA.1985.R84.8710.FJ647145,N,N,B,correct
B.N.N.NAM.US.9005.2019.OM209097,B.ZA.1985.R84.8710.FJ647145,N,N,B,correct
B.N.N.NAM.US.9007.2019.OM209092,B.ZA.1985.R84.8710.FJ647145,N,N,B,correct
B.N.N.NAM.US.9075.2019.OM209077,B.ZA.1985.R84.8710.FJ647145,N,N,B,correct
B.N.N.NAM.US.8987.2019.OM209075,B.ZA.1985.R84.8710.FJ647145,N,N,B,correct
B.N.N.NAM.US.9024.2019.OM209063,B.ZA.1985.R84.8710.FJ647145,N,N,B,correct
B.N.N.NAM.US.8999.2019.OM209045,B.ZA.1985.R84.8710.FJ647145,N,N,B,correct
B.N.N.NAM.US.9096.2019.OM209036,B.ZA.1985.R84.8710.FJ647145,N,N,B,correct
B.N.N.NAM.US.9002.2019.OM209011,B.ZA.1985.R84.8710.FJ647145,N,N,B,correct
B.N.N.NAM.US.8996.2019.OM209010,B.ZA.1985.R84.8710.FJ647145,N,N,B,correct
B.N.N.NAM.US.9004.2019.OM208997,B.ZA.1985.R84.8710.FJ647145,N,N,B,correct
B.N.N.NAM.US.9005.2019.OM208977,B.ZA.1985.R84.8710.FJ647145,N,N,B,correct
B.N.N.NAM.US.9005.2019.OM208974,B.ZA.1985.R84.8710.FJ647145,N,N,B,correct
B.N.N.NAM.US.8990.2019.OM208955,B.ZA.1985.R84.8710.FJ647145,N,N,B,correct
B.N.N.NAM.US.9005.2019.OM208946,B.ZA.1985.R84.8710.FJ647145,N,N,B,correct
B.N.N.NAM.US.9005.2019.OM208935,B.ZA.1985.R84.8710.FJ647145,N,N,B,correct
B.N.N.NAM.US.9025.2019.OM208933,B.ZA.1985.R84.8710.FJ647145,N,N,B,correct
B.N.N.NAM.US.8986.2019.OM208914,B.ZA.1985.R84.8710.FJ647145,N,N,B,correct
B.N.N.NAM.US.8976.2019.OM208910,B.ZA.1985.R84.8710.FJ647145,N,N,B,correct
B.N.N.NAM.US.9002.2019.OM208894,B.ZA.1985.R84.8710.FJ647145,N,N,B,correct
B.N.N.NAM.US.9009.2019.OM208891,B.ZA.1985.R84.8710.FJ647145,N,N,B,correct
B.N.N.NAM.US.8951.2019.OM208890,B.ZA.1985.R84.8710.FJ647145,N,N,B,correct
B.N.N.NAM.US.9077.2019.OM208887,B.ZA.1985.R84.8710.FJ647145,N,N,B,correct
B.N.N.NAM.US.9047.2019.OM208886,B.ZA.1985.R84.8710.FJ647145,N,N,B,correct
B.N.N.NAM.US.8990.2019.OM208875,B.ZA.1985.R84.8710.FJ647145,N,N,B,correct
B.N.N.NAM.US.8574.2019.OM208874,B.ZA.1985.R84.8710.FJ647145,N,N,B,correct
B.N.N.NAM.US.8926.2019.OM208858,B.ZA.1985.R84.8710.FJ647145,N,N,B,correct
B.N.N.NAM.US.8996.2019.OM208848,B.ZA.1985.R84.8710.FJ647145,N,N,B,correct
B.N.N.NAM.US.8989.2019.OM208836,B.ZA.1985.R84.8710.FJ647145,N,N,B,correct
B.N.N.NAM.US.8975.2019.OM208834,B.ZA.1985.R84.8710.FJ647145,N,N,B,correct
B.N.N.NAM.US.9023.2019.OM208718,B.ZA.1985.R84.8710.FJ647145,N,N,B,correct
B.N.N.NAM.US.8998.2019.OM208691,B.ZA.1985.R84.8710.FJ647145,N,N,B,correct
B.N.N.NAM.US.9017.2019.OM208689,B.ZA.1985.R84.8710.FJ647145,N,N,B,correct
B.N.N.NAM.US.9050.2019.OM208686,B.ZA.1985.R84.8710.FJ647145,N,N,B,correct
B.N.N.NAM.US.9000.2019.OM208651,B.ZA.1985.R84.8710.FJ647145,N,N,B,correct
B.N.N.NAM.US.9034.2019.OM208647,B.ZA.1985.R84.8710.FJ647145,N,N,B,correct
B.N.N.NAM.US.9015.2019.OM208646,B.ZA.1985.R84.8710.FJ647145,N,N,B,correct
B.N.N.NAM.US.8993.2019.OM208644,B.ZA.1985.R84.8710.FJ647145,N,N,B,correct
B.N.N.NAM.US.9035.2019.OM208640,B.ZA.1985.R84.8710.FJ647145,N,N,B,correct
B.N.N.NAM.US.9012.2019.OM208636,B.ZA.1985.R84.8710.FJ647145,N,N,B,correct
B.N.N.NAM.US.9038.2019.OM208594,B.ZA.1985.R84.8710.FJ647145,N,N,B,correct
B.N.N.NAM.US.8992.2019.OM208553,B.ZA.1985.R84.8710.FJ647145,N,N,B,correct
B.N.N.NAM.US.8981.2019.OM208551,B.ZA.1985.R84.8710.FJ647145,N,N,B,correct
B.N.N.NAM.US.8993.2019.OM208529,B.ZA.1985.R84.8710.FJ647145,N,N,B,correct
B.N.N.NAM.US.8973.2019.OM208522,B.ZA.1985.R84.8710.FJ647145,N,N,B,correct
B.N.N.NAM.US.8990.2019.OM208473,B.ZA.1985.R84.8710.FJ647145,N,N,B,correct
B.N.N.NAM.US.9019.2019.OM208457,B.ZA.1985.R84.8710.FJ647145,N,N,B,correct
B.N.N.NAM.US.9015.2019.OM208442,B.ZA.1985.R84.8710.FJ647145,N,N,B,correct
B.N.N.NAM.US.9120.2019.OM208439,B.ZA.1985.R84.8710.FJ647145,N,N,B,correct
B.N.N.NAM.US.9022.2019.OM208436,B.ZA.1985.R84.8710.FJ647145,N,N,B,correct
B.N.N.NAM.US.9027.2019.OM208434,B.ZA.1985.R84.8710.FJ647145,N,N,B,correct
B.N.N.NAM.US.9044.2019.OM208430,B.ZA.1985.R84.8710.FJ647145,N,N,B,correct
B.N.N.NAM.US.9034.2019.OM208404,B.ZA.1985.R84.8710.FJ647145,N,N,B,correct
B.N.N.NAM.US.9013.2019.OM208389,B.ZA.1985.R84.8710.FJ647145,N,N,B,correct
B.N.N.NAM.US.9003.2019.OM208382,B.ZA.1985.R84.8710.FJ647145,N,N,B,correct
B.N.N.NAM.US.9015.2019.OM208369,B.ZA.1985.R84.8710.FJ647145,N,N,B,correct
